seriali	wti_adY12	wti_chY12	wtn_adY12	wtn_chY12	wti_adY1216	wti_adultY1	wti_childY1	wtn_adultY1	wtn_childY1	wti_adY1_16	wti_adultY2	wti_childY2	wtn_adultY2	wtn_childY2	wti_adY2_16	wti_adY123	wti_chY123	wtn_adY123	wtn_chY123	wti_adY12316	wtb_adY123	wtb_chy123
20614022	0	1.72067920931459	0	2.06588741114233	0	0	0	0	0	0	0	1.90683081298293	0	2.84617087088195	0	0	1.83651888922019	0	2.1719832808877	0	0	0
20614071	1.07078567370954	0	1.08194820806092	0	.7712334	0	0	0	0	0	1.2020439639427	0	1.1304629005928	0	.7911776	1.02406298224512	0	1.00046912354592	0	.8265486	1.23067786079284	0
20614072	0	.384134983699429	0	.355355286879816	0	0	0	0	0	0	0	.405708854378745	0	.443500518242927	0	0	.421353638226292	0	.384387749780119	0	0	0
20614081	.533938394141333	0	.452443011127849	0	.5993868	0	0	0	0	0	.454179736548296	0	.317995424591961	0	.5801412	.477446537920257	0	.420458832169707	0	.5398223	.420314474013567	0
20614101	.848211773132721	0	.885461207013069	0	.8537455	0	0	0	0	0	.797687136354745	0	.668196270758841	0	.8665523	.718102551774182	0	.71668970773538	0	.720778	.581079963215753	0
20614142	0	1.002576807187	0	0	0	0	0	0	0	0	0	.996736190469021	0	0	0	0	.987152743977994	0	0	0	0	0
20614152	0	.483002517358338	0	.690150096788934	0	0	0	0	0	0	0	.466290092356943	0	.817414188529669	0	0	.508698214588181	0	.633780677142158	0	0	.536704534039759
20614181	1.22125187656719	0	1.21468588530877	0	1.198774	0	0	0	0	0	1.12053452380738	0	1.29526770397939	0	1.160282	1.18860634365554	0	1.20311219439772	0	1.079645	1.36936084987227	0
20614222	0	.763654146800144	0	.799752465608308	0	0	0	0	0	0	0	1.05089665111999	0	1.69940563613691	0	0	.83720034136728	0	.882002814470734	0	0	0
20614242	0	.483002517358338	0	0	0	0	0	0	0	0	0	.466290092356943	0	0	0	0	.508698214588181	0	0	0	0	0
20615022	0	.946624890660022	0	0	0	0	0	0	0	0	0	.871044658705427	0	0	0	0	.891282568494804	0	0	0	0	0
20615041	1.09855150432206	0	.939229432018725	0	1.108284	0	0	0	0	0	1.25476434935446	0	1.01649283765421	0	1.313574	1.13800150148056	0	1.00593690414394	0	1.147159	1.01873709382795	0
20615042	0	1.38192209457455	0	1.7173739472102	.805311	0	0	0	0	0	0	1.16337422314413	0	1.47681299486321	.7878746	0	1.23691625233235	0	1.65505400860946	.7159497	0	1.16049452781942
20615071	.732367813175427	0	.588574330422126	0	.738856	0	0	0	0	0	.83650956623631	0	.631847865493561	0	.8757159	.758667771464259	0	.631835857330753	0	.7647727	.542424539344217	0
20615072	0	.979195031655698	0	1.0140146861657	0	0	0	0	0	0	0	1.08507886311726	0	1.14261384169083	0	0	.838110330550426	0	.795912270766126	0	0	0
20615081	.878049069704315	0	.722540473166541	0	.8908435	0	0	0	0	0	.961900615039741	0	.787285663322378	0	.9891257	1.01035407191962	0	.807579278054142	0	1.024492	.674530648335134	0
20615101	.480535937084104	0	.439996831774934	0	.3303865	0	0	0	0	0	.637385271065018	0	.641987581496973	0	.4190639	.488434781247333	0	.433781596781593	0	.3898875	.464233617435007	0
20615102	0	.854555339266136	0	.908736116674773	0	0	0	0	0	0	0	.729047161620741	0	.72375801920059	0	0	.815730524347809	0	.880060854994871	0	0	0
20615142	0	.418209900928758	0	0	0	0	0	0	0	0	0	.400106605771158	0	0	0	0	.403681643329177	0	0	0	0	0
20615242	0	.427277712565343	0	0	0	0	0	0	0	0	0	.364523580810371	0	0	0	0	.407865262173905	0	0	0	0	0
20615262	0	.489597687556948	0	.698048928738487	0	0	0	0	0	0	0	.54253923090934	0	.630483506767198	0	0	.419055227280472	0	.507597923538139	0	0	0
20616011	.597284749566423	0	0	0	.5827398	0	0	0	0	0	.661013814051039	0	0	0	.616712	.507908291634736	0	0	0	.5118476	0	0
20616031	1.41714339970967	0	1.5384472579153	0	1.082967	0	0	0	0	0	1.72638445569003	0	1.98459804038331	0	1.158049	1.32177701374041	0	1.36673957637722	0	1.129466	1.35383532323496	0
20616101	.792970311038919	0	.740657772127702	0	.7802147	0	0	0	0	0	.800624277995154	0	.651247928050504	0	.7535156	.832194295387282	0	.805790907994916	0	.8400728	0	0
20616122	0	.506422502614258	0	0	0	0	0	0	0	0	0	.555607920561758	0	0	0	0	.486460648450033	0	0	0	0	0
20616152	0	1.12251241022074	0	1.07382472575976	0	0	0	0	0	0	0	.940502621338526	0	.993614077287176	0	0	1.09498695822286	0	1.22199118539811	0	0	0
20616171	.980125913934444	0	.984516404256228	0	1.082967	0	0	0	0	0	1.05883749231823	0	1.00347968268967	0	1.158049	1.01625975052437	0	1.14281538962127	0	1.129466	1.05155292604001	0
20616172	0	.888205226974405	0	.831540896399463	0	0	0	0	0	0	0	.755184139626994	0	.701449185293143	0	0	.950541490697451	0	.941644391851468	0	0	0
20616181	1.41423451428279	0	1.65828824783194	0	1.510508	0	0	0	0	0	1.43269956112699	0	1.78596796016161	0	1.527154	1.2526071073358	0	1.76709056932405	0	1.382562	1.67670984626608	0
20616211	.980125913934444	0	1.24164220296152	0	1.082967	0	0	0	0	0	1.05883749231823	0	1.76065573604818	0	1.158049	1.01625975052437	0	1.4042193900928	0	1.129466	1.37830364254616	0
20616242	0	1.01284534868671	0	.936047053918605	0	0	0	0	0	0	0	1.11121584112352	0	1.03102983386408	0	0	.972921420910585	0	.88780184988795	0	0	0
20701011	1.44354785815418	0	0	0	1.40884	0	0	0	0	0	1.39276489108607	0	0	0	1.394652	1.64119284916404	0	0	0	1.651219	0	0
20701071	1.29183662131032	0	1.24207494488714	0	1.224445	0	0	0	0	0	1.36655659687745	0	1.20739127473852	0	1.365473	1.58064866549929	0	1.38746970984462	0	1.585132	1.2734559667313	0
20701081	.72177392907709	0	.710781139190104	0	.7044198	0	0	0	0	0	.696382243684568	0	.773565987010579	0	.6973262	.820596580297853	0	.765505776029529	0	.8256097	0	0
20701101	.634739396311178	0	0	0	.6163701	0	0	0	0	0	.572219705518128	0	0	0	.5755093	.71890386544027	0	0	0	.7222142	0	0
20701181	.837733365451864	0	0	0	.9313775	0	0	0	0	0	.850353726484755	0	0	0	1.04567	.993064008913847	0	0	0	1.10054	0	0
20701182	0	1.27903318059456	0	0	0	0	0	0	0	0	0	1.26401669735986	0	0	0	0	1.32939399607744	0	0	0	0	0
20703011	1.43336266577965	0	1.60909502588094	0	1.406423	0	0	0	0	0	1.39794054220872	0	1.49721253424787	0	1.315704	1.36004667065056	0	1.51867693217141	0	1.374611	0	0
20703012	0	.542970061281561	0	.572410932705912	0	0	0	0	0	0	0	.438173508440987	0	.45361853145123	0	0	.562615259705356	0	.630195150386737	0	0	0
20703041	1.43336266577965	0	1.88064262159655	0	1.406423	0	0	0	0	0	1.39794054220872	0	1.90126180506776	0	1.315704	1.36004667065056	0	1.66922986329319	0	1.374611	0	0
20703042	0	1.33230784046161	0	1.25042857862818	0	0	0	0	0	0	0	1.13277641008978	0	1.05271098662994	0	0	1.42581217404092	0	1.44861141012817	0	0	0
20703052	0	.49013734625187	0	0	0	0	0	0	0	0	0	.44859081835584	0	0	0	0	.513046891432741	0	0	0	0	0
20703071	1.41423451428279	0	1.22824708820712	0	1.510508	0	0	0	0	0	1.43269956112699	0	1.04758280272092	0	1.527154	1.2526071073358	0	1.17047926075174	0	1.382562	1.01516269567439	0
20703072	0	.870069775430335	0	.823391161921661	0	0	0	0	0	0	0	.82635043032772	0	.710011072337913	0	0	.942174377018514	0	.89882582056389	0	0	0
20703081	.50180837362419	0	0	0	.4839433	0	0	0	0	0	.559761101794872	0	0	0	.5113472	.538480603589192	0	0	0	.5428405	0	0
20703082	0	1.41557155296007	0	1.30074110367122	1.227505	0	0	0	0	0	0	1.18951120115039	0	1.1748481877588	1.107796	0	1.37172746670303	0	1.39558890322806	1.065641	0	0
20703101	1.19456928369177	0	1.35680452735092	0	1.16548	0	0	0	0	0	1.32202762810208	0	1.16942142567469	0	1.233424	1.01581658326947	0	1.11510204156878	0	1.023695	.869387906190657	0
20703132	0	1.30510423382275	0	1.3509610180952	0	0	0	0	0	0	0	1.23952544484229	0	1.21786685002984	0	0	1.4132610694857	0	1.53206387192239	0	0	0
20703162	0	1.01284534868671	0	.936047053918605	0	0	0	0	0	0	0	1.11121584112352	0	1.03102983386408	0	0	.972921420910585	0	.88780184988795	0	0	0
20703211	1.41714339970967	0	1.7500295360626	0	1.082967	0	0	0	0	0	1.72638445569003	0	2.03099016854819	0	1.158049	1.32177701374041	0	1.59538242132035	0	1.129466	0	0
20703212	0	1.68897715891647	0	1.80861642500298	0	0	0	0	0	0	0	1.77188292810497	0	2.31644630512166	0	0	1.66051696114989	0	1.98590072770456	0	0	0
20703262	0	1.08594012256312	0	1.04106815275227	0	0	0	0	0	0	0	.87634661558339	0	.807308947902736	0	0	1.12523051941071	0	1.09372790945482	0	0	0
20704101	.580412697031961	0	.566007205731681	0	.6424286	0	0	0	0	0	.510079998408386	0	.389144998758837	0	.5995672	.529761139919111	0	.51915646472653	0	.593456	.499958456804228	0
20704152	0	.504328609705051	0	.5906047157498	0	0	0	0	0	0	0	.507836133351391	0	.521416913906589	0	0	.503340588166887	0	.615922702867327	0	0	0
20704171	.589976772780388	0	.754259396870709	0	.5903861	0	0	0	0	0	.492700287090784	0	.594428255860131	0	.493842	.583480610144829	0	.624992246643012	0	.5894803	.614530470059891	0
20704181	.726716793715574	0	.885115828429122	0	.857317	0	0	0	0	0	.646297726149541	0	.763700407341479	0	.8300293	.823174611595122	0	.822726184772159	0	.9338162	.797454684886709	0
20704222	0	1.5129857432506	0	1.49164443021116	0	0	0	0	0	0	0	1.52350880135276	0	1.47596057711133	0	0	1.51002151647963	0	1.59018844114643	0	0	0
20704232	0	1.2475801373906	0	1.11043087918105	0	0	0	0	0	0	0	.9615122073504	0	.833531361563652	0	0	1.15663357894449	0	1.08526574495204	0	0	0
20704262	0	.497568751300098	0	.598758522467589	0	0	0	0	0	0	0	.423679807520506	0	.400924334683611	0	0	.501910498870071	0	.597598094993142	0	0	0
20705011	.797258881125379	0	.760361139517553	0	.8210049	0	0	0	0	0	.734932770209572	0	.75901119338896	0	.756716	.86844587512828	0	.743759158943577	0	.8893156	.789787595377338	0
20705071	1.84050687632335	0	0	0	1.889311	0	0	0	0	0	1.52002757160593	0	0	0	1.574588	1.7272965407532	0	0	0	1.767367	0	0
20705081	1.21078531814559	0	0	0	.9360857	0	0	0	0	0	1.34179562788527	0	0	0	.8920709	1.1132616816903	0	0	0	.9331004	0	0
20705122	0	1.44530644652435	0	1.25004040220358	0	0	0	0	0	0	0	1.05673233511327	0	.889540043196688	0	0	1.38870698686606	0	1.24029925268492	0	0	.704810098370962
20705152	0	.557837250470052	0	.508502840377539	0	0	0	0	0	0	0	.371783955032856	0	.365581993815705	0	0	.571105143797391	0	.521152320530043	0	0	.55360603192849
20705162	0	.505004535440361	0	.442143456620683	0	0	0	0	0	0	0	.382201585986576	0	.357582100351198	0	0	.521536651514258	0	.460025209367447	0	0	0
20705181	.68979127025688	0	0	0	.7067739	0	0	0	0	0	.608329561305069	0	0	0	.6205264	.72793662936223	0	0	0	.74189	0	0
20705211	.982081041711728	0	.822089534076222	0	1.014169	0	0	0	0	0	.903534551062306	0	.680479454524127	0	.9296589	.895059579228232	0	.742340588226381	0	.9180983	0	0
20705212	0	.505004535440361	0	.461326531256324	0	0	0	0	0	0	0	.382201585986576	0	.357536788098244	0	0	.521536651514258	0	.483734581833252	0	0	0
20705232	0	.577859489629431	0	.497228121478518	0	0	0	0	0	0	0	.524238410332392	0	.446071456407184	0	0	.561995703156024	0	.490102991526852	0	0	0
20705242	0	2.16795966978653	0	0	0	0	0	0	0	0	0	1.58509890396849	0	0	0	0	2.08306048029909	0	0	0	0	0
20705272	0	1.79960762069824	0	0	0	0	0	0	0	0	0	1.38714312858122	0	0	0	0	1.91830754634206	0	0	0	0	0
20706041	.770544618411583	0	.891848347442119	0	.8016132	0	0	0	0	0	.87593484643292	0	.940653746956084	0	.9057834	.851276024744005	0	.916465904542371	0	.8675067	0	0
20706052	0	.663416043198778	0	.74282977552782	0	0	0	0	0	0	0	.742757126408716	0	.700727534445759	0	0	.647161414711716	0	.683242988014955	0	0	0
20706101	.683509870204593	0	.714423017000262	0	.7135634	0	0	0	0	0	.75177230826648	0	.625586149852948	0	.7839666	.749583309886422	0	.749749583084034	0	.7641112	0	0
20707152	0	.562240556308237	0	0	0	0	0	0	0	0	0	.801915359611766	0	0	0	0	.557063432812434	0	0	0	0	0
20707171	2.05843780624141	0	2.19614163876303	0	1.953652	0	0	0	0	0	2.81550879256528	0	2.72747270981113	0	2.507931	2.03991039724912	0	1.9681039214675	0	1.976157	1.72597492603114	0
20707172	0	.778477287474634	0	.725903707064494	.6733427	0	0	0	0	0	0	.932500326295878	0	.771984549470563	1.028817	0	.748544477785087	0	.678602644373005	.6035798	0	.485485187582695
20707211	.935274528679771	0	1.10532751844452	0	1.125764	0	0	0	0	0	1.20945923476916	0	1.21697016105579	0	1.462585	1.05442289780615	0	1.1229428561355	0	1.184334	.975996265344018	0
20707212	0	.610583242304537	0	.698434477911477	0	0	0	0	0	0	0	.753174837622153	0	.799890510999627	0	0	.597593046439101	0	.679273152526503	0	0	0
20708011	1.49663727932597	0	0	0	1.464153	0	0	0	0	0	1.3070789992453	0	0	0	1.273703	1.24328066335667	0	0	0	1.24514	0	0
20708022	0	.649135223020251	0	.591480575753519	0	0	0	0	0	0	0	.603416225943173	0	.488971820246025	0	0	.652836012017736	0	.608691819688996	0	0	.424696981821349
20708081	1.16157900695262	0	1.03651421766262	0	1.149775	0	0	0	0	0	1.07943008394369	0	.93229349649581	0	1.047991	1.16859094217642	0	1.08143195084857	0	1.17977	.986884311749387	0
20708171	.706699516892343	0	.633622031417895	0	.6985835	0	0	0	0	0	.633582055667131	0	.575088028248121	0	.6229876	.738859160608643	0	.651769017467441	0	.7428664	0	0
20708181	.403792378261723	0	.393851710295107	0	.4598525	0	0	0	0	0	.362376725689558	0	.390400700510923	0	.4484966	.414794584767714	0	.405737473438247	0	.4675267	.441420917209834	0
20708182	0	1.10819277926575	0	1.08604932747646	0	0	0	0	0	0	0	1.13225472193195	0	1.03134002512592	0	0	1.08468714061651	0	1.1408383378377	0	0	0
20708192	0	.552360036708655	0	.598067818020711	0	0	0	0	0	0	0	.445751229582871	0	.529530240058021	0	0	.536331230355699	0	.690601564527846	0	0	.595253422216144
20709031	1.05153213550565	0	.864513237987058	0	1.075358	0	0	0	0	0	.810266956088109	0	.755053387884689	0	.845944	1.18610367882045	0	.994445714790786	0	1.2134	0	0
20709041	1.05153213550565	0	.864513237987058	0	1.075358	0	0	0	0	0	.810266956088109	0	.755053387884689	0	.845944	1.18610367882045	0	.994445714790786	0	1.2134	0	0
20709071	1.22700458421557	0	1.21060490891194	0	1.259541	0	0	0	0	0	1.01335171440395	0	1.25341501329299	0	1.049726	1.1515310271688	0	1.03537009788008	0	1.178245	0	0
20709072	0	1.44530644652435	0	1.2120976345284	0	0	0	0	0	0	0	1.05673233511327	0	.894794743993967	0	0	1.38870698686606	0	1.19219355353008	0	0	0
20709101	.491040413135325	0	.416786217396227	0	.5070844	0	0	0	0	0	.451767225066536	0	.337698065884347	0	.4648295	.447529789614116	0	.379369758293035	0	.4590491	.380682200571222	0
20709132	0	.521289691802749	0	.455744606815673	0	0	0	0	0	0	0	.489218688192494	0	.421713535517153	0	0	.494950532542069	0	.421559931642573	0	0	0
20709171	.525766067752823	0	0	0	.5376792	0	0	0	0	0	.405133478044054	0	0	0	.422972	.593051839410226	0	0	0	.6066998	0	0
20709181	1.47312145484705	0	1.45519520902694	0	1.521253	0	0	0	0	0	1.35530197798731	0	1.25216990179665	0	1.394488	1.34258936884235	0	1.27073948135745	0	1.377147	0	0
20709182	0	.505004535440361	0	.466489737472475	0	0	0	0	0	0	0	.382201585986576	0	.420711191988718	0	0	.521536651514258	0	.50069104683714	0	0	0
20709211	1.36125130556216	0	1.46065329899422	0	1.363626	0	0	0	0	0	1.26028618774994	0	1.80669762932677	0	1.261176	1.27780504310073	0	1.36754003399822	0	1.186196	1.80603436159852	0
20709212	0	1.37690932216253	0	1.17103763282424	0	0	0	0	0	0	0	.933608311683409	0	.81007451587834	0	0	1.45128145428547	0	1.26187101415559	0	0	0
20709222	0	1.56386907540825	0	1.38051628502236	0	0	0	0	0	0	0	1.4676556632789	0	1.4583952366373	0	0	1.48485110158413	0	1.29477166021581	0	0	0
20709242	0	.576123308434312	0	.5154352378243	0	0	0	0	0	0	0	.403862078299999	0	.387550833771456	0	0	.555983301198206	0	.540102635195342	0	0	0
20709252	0	.917939261893188	0	.812003996653959	0	0	0	0	0	0	0	.622405674888467	0	.537954669798528	0	0	.967521258881521	0	.883391184116454	0	0	0
20709272	0	1.67351123622286	0	1.61523888426431	0	0	0	0	0	0	0	1.115352025618	0	1.1013483682673	0	0	1.71331567941321	0	1.66565888806005	0	0	1.58950128527617
20711101	1.43336266577965	0	1.41230192715464	0	1.406423	0	0	0	0	0	1.39794054220872	0	1.30769385619717	0	1.315704	1.36004667065056	0	1.3230725922632	0	1.374611	1.19325309416864	0
20711102	0	.870069775430335	0	.823391161921661	0	0	0	0	0	0	0	.82635043032772	0	.710011072337913	0	0	.942174377018514	0	.89882582056389	0	0	0
20711171	1.43336266577965	0	1.88064262159655	0	1.406423	0	0	0	0	0	1.39794054220872	0	1.90126180506776	0	1.315704	1.36004667065056	0	1.66922986329319	0	1.374611	1.76957687645177	0
20711172	0	2.1233581880856	0	2.06635571874087	1.841258	0	0	0	0	0	0	1.78426700237487	0	1.88117224160801	1.661694	0	2.05759120005454	0	2.28066155619857	1.598461	0	1.15474908527109
20714022	0	2.4940989889468	0	2.28904747607196	0	0	0	0	0	0	0	2.51181691898262	0	2.31497107197347	0	0	2.31081819817397	0	2.15504950011793	0	0	1.18600332466003
20714071	3.20866522282653	0	2.76030671671945	0	2.958927	0	0	0	0	0	3.62981594589285	0	3.49901898376263	0	3.04375	3.14259149965778	0	3.15268573099645	0	3.004919	3.60116493399107	0
20714081	.80216641342717	0	.890954829085724	0	.7397318	0	0	0	0	0	.907453936008597	0	1.15477964066663	0	.7609375	.785648030630276	0	.914631309565391	0	.7512297	1.0313866919997	0
20714112	0	.831366415513484	0	.911600477736805	0	0	0	0	0	0	0	.837272172561344	0	1.06132761330915	0	0	.770272608714137	0	.903239416382293	0	0	.50495973675752
20714211	1.35748884258668	0	1.34246047719503	0	1.35919	0	0	0	0	0	1.29399352404929	0	1.13771495643452	0	1.264648	1.26504288502742	0	1.33604065612429	0	1.264395	1.27925632227278	0
20714212	0	.716305171237628	0	.703254827793214	0	0	0	0	0	0	0	.647528972674183	0	.60997895203275	0	0	.668889545640766	0	.662877838764131	0	0	.506899129343828
20714262	0	1.7622419446013	0	0	0	0	0	0	0	0	0	1.60822253091536	0	0	0	0	1.58427529451074	0	0	0	0	0
20801011	1.67672943105829	0	0	0	1.575454	0	0	0	0	0	1.99994910744302	0	0	0	1.653778	1.61987317188486	0	0	0	1.589319	0	0
20801031	1.24169314143072	0	1.11871986234667	0	1.347245	0	0	0	0	0	1.09861572204635	0	.920716077630944	0	1.266098	1.06593683777853	0	1.07667008746188	0	1.188149	0	0
20801032	0	.426138633448902	0	.4492462970153	0	0	0	0	0	0	0	.388674973558035	0	.333024683904536	0	0	.459924877748266	0	.498255043645695	0	0	0
20801081	.807584756523446	0	.689247705381865	0	.9197049	0	0	0	0	0	.724753451379116	0	.607675682410588	0	.8969932	.829589480967089	0	.709408005616063	0	.9350533	0	0
20801082	0	.852277352762353	0	.816259487440683	0	0	0	0	0	0	0	.777349866856354	0	.6273271586235	0	0	.919849755496532	0	.876404345490186	0	0	0
20801101	1.26082129292757	0	1.33082648353528	0	1.24316	0	0	0	0	0	1.06385670312808	0	1.35490370339458	0	1.054648	1.17337608966162	0	1.24686791177094	0	1.180198	1.57674855874751	0
20801102	0	.432898577718404	0	.399178763184394	0	0	0	0	0	0	0	.472831259259062	0	.3927060908995	0	0	.461354967045083	0	.455838644925517	0	0	0
20801162	0	.649135223020251	0	.754893458083734	0	0	0	0	0	0	0	.603416225943173	0	.715434553674719	0	0	.652836012017736	0	.803267822714468	0	0	0
20801171	1.01589775042373	0	.956721496318242	0	.997788	0	0	0	0	0	.954039438857197	0	.810597085547702	0	.9345812	.916904641721059	0	.911702182867529	0	.9200512	1.00427369463412	0
20801172	0	1.27841581448215	0	1.34220241805801	0	0	0	0	0	0	0	1.16602480028453	0	1.05869098758356	0	0	1.37977450923428	0	1.48851014241408	0	0	0
20801192	0	1.9474054114671	0	1.90390946795731	0	0	0	0	0	0	0	1.8102490791281	0	1.65013905281255	0	0	1.95850803605321	0	2.04055649946124	0	0	1.43841613998777
20801211	.34040099565146	0	.385096795119004	0	.4368161	0	0	0	0	0	.332876321724336	0	.660186179540158	0	.4465747	.387198936637768	0	.391693228451772	0	.4632212	.376096829551808	0
20801212	0	.486424391393347	0	.567912027058012	0	0	0	0	0	0	0	.461329640573072	0	.789825108662204	0	0	.528501330241955	0	.56419206310028	0	0	0
20801222	0	.557543164387298	0	.532467053164715	0	0	0	0	0	0	0	.482990132886494	0	.581593106375085	0	0	.562947979925904	0	.54446660925161	0	0	0
20801252	0	.698889865671968	0	.640266470570358	0	0	0	0	0	0	0	.570255318839509	0	.477360631453797	0	0	.674701422590523	0	.656347898420075	0	0	.378319146057354
20801272	0	.539257106423038	0	.570097834711838	0	0	0	0	0	0	0	.450911929359635	0	.538454016908264	0	0	.578069822525088	0	.560714853562777	0	0	0
20802081	1.3885110650839	0	1.98772302192504	0	1.449219	0	0	0	0	0	1.54856228465966	0	2.11364862749635	0	1.620239	1.39820950650069	0	1.70575707204541	0	1.429478	1.59609565062524	0
20802082	0	.564548509539869	0	.555087820843825	0	0	0	0	0	0	0	.682175888430518	0	.564110179461793	0	0	.559816962360345	0	.545522371314561	0	0	0
20802142	0	1.32683225812666	0	1.32968159372288	0	0	0	0	0	0	0	1.48551465411602	0	1.29218381061991	0	0	1.2943225814024	0	1.21227855248953	0	0	0
20802192	0	1.32683225812666	0	1.32968159372288	0	0	0	0	0	0	0	1.48551465411602	0	1.29218381061991	0	0	1.2943225814024	0	1.21227855248953	0	0	1.21859287824037
20802272	0	2.48469596210815	0	2.33174688277747	0	0	0	0	0	0	0	2.69801865887522	0	2.29752798334969	0	0	2.31122991309466	0	2.17586701080414	0	0	1.26842460305306
20803011	.643308349723157	0	.607710977030295	0	.6755471	0	0	0	0	0	.604081651701909	0	.605227971730226	0	.6210657	.711263512478698	0	.671301019649554	0	.738561	0	0
20803031	.704293040057933	0	.714870102161078	0	.7585514	0	0	0	0	0	.726436951003253	0	.819722103761807	0	.7577945	.835099641361215	0	.759479115270129	0	.8826575	.801035843801919	0
20803071	1.13403874314812	0	0	0	1.197088	0	0	0	0	0	1.0048554914807	0	0	0	1.050804	1.11818479340173	0	0	0	1.171587	0	0
20803081	.352146627749505	0	.340093427759306	0	.3792757	0	0	0	0	0	.363218475501627	0	.363002876818766	0	.3788972	.417549820680608	0	.370699450352955	0	.4413288	.389660264152219	0
20803082	0	.704072993350611	0	0	.5090852	0	0	0	0	0	0	.607494222143132	0	0	.4214481	0	.701318172160727	0	0	.4313086	0	0
20803092	0	.559279345582417	0	0	0	0	0	0	0	0	0	.603366464918887	0	0	0	0	.568960257873203	0	0	0	0	0
20803181	.352146627749505	0	.308017716079555	0	.3792757	0	0	0	0	0	.363218475501627	0	.274183007080787	0	.3788972	.417549820680608	0	.349347951785089	0	.4413288	.382442646057072	0
20803242	0	.557543164387298	0	0	0	0	0	0	0	0	0	.482990132886494	0	0	0	0	.562947979925904	0	0	0	0	0
20803252	0	1.61777140513366	0	1.70296150171968	0	0	0	0	0	0	0	1.35273618937749	0	1.72382924458827	0	0	1.73420897153319	0	1.67844239916248	0	0	1.29702984145902
20804041	.635920875179567	0	.589297848843148	0	.6794589	0	0	0	0	0	.612107948111376	0	.563958274622342	0	.7073876	.614705682862642	0	.580565222675278	0	.6768178	.49729121351048	0
20804101	1.91212616912009	0	2.23312762662023	0	1.662072	0	0	0	0	0	2.27685047967406	0	3.13463400292505	0	1.88256	1.94787206391066	0	1.94691548768488	0	1.850466	1.80482776658015	0
20804102	0	2.41299734581002	0	2.13279891182391	1.613873	0	0	0	0	0	0	2.36577192439027	0	2.42481861695211	1.493126	0	2.36383517494946	0	2.07009042710764	1.555072	0	1.07938075411078
20804112	0	1.61502288089747	0	1.63715476033787	0	0	0	0	0	0	0	2.07349974564893	0	2.17443861669063	0	0	1.72379704841832	0	1.61460423846975	0	0	0
20804222	0	.659538829456661	0	.786287801134183	0	0	0	0	0	0	0	.784462482940597	0	1.20799364463113	0	0	.655587433386836	0	.694596730744398	0	0	0
20804242	0	1.07668220681348	0	0	0	0	0	0	0	0	0	1.38233316376595	0	0	0	0	1.14919766024732	0	0	0	0	0
20804252	0	1.76005153993822	0	0	0	0	0	0	0	0	0	1.92727817968009	0	0	0	0	1.84538564127728	0	0	0	0	0
20805011	1.49663727932597	0	1.38883150462925	0	1.464153	0	0	0	0	0	1.3070789992453	0	1.07208109003602	0	1.273703	1.24328066335667	0	1.26418599590727	0	1.24514	1.34710166057503	0
20805031	.542674314388287	0	.426874564471942	0	.5294888	0	0	0	0	0	.430385871476883	0	.31656052058381	0	.4254332	.60397437065664	0	.501019340087689	0	.6076762	0	0
20805052	0	1.65708019599051	0	1.42311322891528	0	0	0	0	0	0	0	1.33725368874861	0	1.19362722757202	0	0	1.6089930710145	0	1.46181741509107	0	0	0
20805081	1.16157900695262	0	1.03651421766262	0	1.149775	0	0	0	0	0	1.07943008394369	0	.935052258116206	0	1.047991	1.16859094217642	0	1.14504951655069	0	1.17977	0	0
20805101	1.24460202685759	0	1.16472220343974	0	1.096375	0	0	0	0	0	1.39230061660939	0	1.39569888140061	0	1.106363	1.13510674418313	0	1.08412623638137	0	1.068157	0	0
20805102	0	.435206445085486	0	.393045904082236	0	0	0	0	0	0	0	.353091908467389	0	.305610466758203	0	0	.464108496592994	0	.431755644220245	0	0	0
20805122	0	1.10819277926575	0	1.06686513625889	0	0	0	0	0	0	0	1.13225472193195	0	.952496096767558	0	0	1.08468714061651	0	1.0885729172513	0	0	0
20805142	0	1.10819277926575	0	0	0	0	0	0	0	0	0	1.13225472193195	0	0	0	0	1.08468714061651	0	0	0	0	0
20805152	0	.552360036708655	0	0	0	0	0	0	0	0	0	.445751229582871	0	0	0	0	.536331230355699	0	0	0	0	0
20805211	1.16157900695262	0	1.03651421766262	0	1.149775	0	0	0	0	0	1.07943008394369	0	.93229349649581	0	1.047991	1.16859094217642	0	1.08143195084857	0	1.17977	.986884311749387	0
20806052	0	.912528077970517	0	.949965576107443	0	0	0	0	0	0	0	.856148856604828	0	.899422980085973	0	0	.774629966294976	0	.773180777826131	0	0	.540620937396162
20806071	1.01341457656577	0	.988081513159808	0	1.053727	0	0	0	0	0	.863143277166497	0	.732511196449544	0	.8609385	.840825312465382	0	.837407822594394	0	.8629465	.797563947061963	0
20806072	0	1.82505701458653	0	1.86034438184806	1.141868	0	0	0	0	0	0	1.71229731191107	0	1.6147574818733	.8585432	0	1.54925968456892	0	1.48423227392982	.9040816	0	.953381891375163
20806152	0	.767734687795972	0	.968471936411	0	0	0	0	0	0	0	.852020698082	0	.907105383670721	0	0	.64227217601797	0	.730185174994783	0	0	0
20806162	0	1.7255477292831	0	1.93642433381717	0	0	0	0	0	0	0	1.7786191261184	0	1.85721665703112	0	0	1.50552985550749	0	1.54192111682348	0	0	1.27448039867258
