seriali	serialh	surveyyr	Outcome	IOut	ScrType	DMHSize7	Sex	AgeR	MarSt2_r	LiveW2	WrkStat	PTWork	EverWk	natidgby5_r	natidniy5_r	natiduky5	ethgrp5	ethgrp2	RelHRPr	Rel01r	Rel02r	Rel03r	Rel04r	Rel05r	Rel06r	Rel07r	Country
100712141	10071214	10	110	-1	2	3	1	45	2	-1	2	-1	-1	1	-1	1	1	1	0	0	1	2	-1	-1	-1	-1	101
100712142	10071214	10	110	-1	2	3	2	50	2	-1	2	-1	-1	1	-1	1	1	1	1	1	0	2	-1	-1	-1	-1	101
100712143	10071214	10	110	110	2	3	1	16	1	2	1	2	1	1	-1	1	1	1	3	3	3	0	-1	-1	-1	-1	101
100712231	10071223	10	110	110	1	1	1	60	1	-1	2	-1	-1	1	-1	1	1	1	0	0	-1	-1	-1	-1	-1	-1	101
100712281	10071228	10	110	110	1	4	2	42	2	-1	2	-1	-1	4	-1	5	1	1	1	0	1	2	2	-1	-1	-1	101
100712282	10071228	10	110	-1	1	4	1	49	2	-1	2	-1	-1	1	-1	1	1	1	0	1	0	2	2	-1	-1	-1	101
100712283	10071228	10	110	110	1	4	1	10	-1	-1	1	-1	-1	4	-1	5	1	1	3	3	3	0	4	-1	-1	-1	101
100712284	10071228	10	110	-1	1	4	1	6	-1	-1	1	-1	-1	4	-1	5	1	1	3	3	3	4	0	-1	-1	-1	101
100713011	10071301	10	110	110	1	1	2	56	4	-1	2	-1	-1	1	-1	1	1	1	0	0	-1	-1	-1	-1	-1	-1	101
100713021	10071302	10	110	110	1	2	2	75	2	-1	3	-1	1	1	-1	1	1	1	1	0	1	-1	-1	-1	-1	-1	101
100713022	10071302	10	110	-1	1	2	1	79	2	-1	3	-1	1	1	-1	1	1	1	0	1	0	-1	-1	-1	-1	-1	101
100713131	10071313	10	110	110	1	1	1	43	5	-1	2	-1	-1	1	-1	1	1	1	0	0	-1	-1	-1	-1	-1	-1	101
100713251	10071325	10	110	110	1	1	2	59	1	-1	2	-1	-1	4	-1	5	1	1	0	0	-1	-1	-1	-1	-1	-1	101
100801011	10080101	10	110	110	1	2	1	58	2	-1	2	-1	-1	1	-1	1	1	1	0	0	1	-1	-1	-1	-1	-1	101
100801012	10080101	10	110	-1	1	2	2	57	2	-1	2	-1	-1	1	-1	1	1	1	1	1	0	-1	-1	-1	-1	-1	101
100801041	10080104	10	110	110	1	1	1	45	4	-1	2	-1	-1	4	-1	5	1	1	0	0	-1	-1	-1	-1	-1	-1	101
100801061	10080106	10	110	-1	2	4	2	46	1	1	2	-1	-1	4	-1	5	1	1	1	0	1	2	2	-1	-1	-1	101
100801062	10080106	10	110	-1	2	4	1	58	1	1	2	-1	-1	4	-1	5	1	1	0	1	0	2	2	-1	-1	-1	101
100801063	10080106	10	110	110	2	4	1	9	-1	-1	1	-1	-1	1	-1	1	1	1	3	3	3	0	4	-1	-1	-1	101
100801064	10080106	10	110	-1	2	4	1	8	-1	-1	1	-1	-1	4	-1	5	1	1	3	3	3	4	0	-1	-1	-1	101
100801091	10080109	10	110	110	1	4	2	44	2	-1	2	-1	-1	1	-1	1	1	1	1	0	1	2	2	-1	-1	-1	101
100801092	10080109	10	110	-1	1	4	1	54	2	-1	2	-1	-1	1	-1	1	1	1	0	1	0	2	2	-1	-1	-1	101
100801093	10080109	10	110	-1	1	4	1	11	-1	-1	1	-1	-1	1	-1	1	1	1	3	3	3	0	4	-1	-1	-1	101
100801094	10080109	10	110	110	1	4	1	9	-1	-1	1	-1	-1	1	-1	1	1	1	3	3	3	4	0	-1	-1	-1	101
100801101	10080110	10	110	110	1	2	1	34	1	1	2	-1	-1	4	-1	5	1	1	0	0	1	-1	-1	-1	-1	-1	101
100801102	10080110	10	110	-1	1	2	2	22	1	1	2	-1	-1	5	-1	6	1	1	1	1	0	-1	-1	-1	-1	-1	101
100801131	10080113	10	110	110	1	2	2	29	1	1	2	-1	-1	1	-1	1	1	1	1	0	1	-1	-1	-1	-1	-1	101
100801132	10080113	10	110	-1	1	2	1	31	1	1	2	-1	-1	1	-1	1	1	1	0	1	0	-1	-1	-1	-1	-1	101
100801171	10080117	10	110	-1	2	4	2	45	2	-1	3	-1	1	4	-1	5	1	1	1	0	1	2	2	-1	-1	-1	101
100801172	10080117	10	110	-1	2	4	1	46	2	-1	2	-1	-1	4	-1	5	1	1	0	1	0	2	2	-1	-1	-1	101
100801173	10080117	10	110	110	2	4	2	11	-1	-1	1	-1	-1	1	-1	1	1	1	3	3	3	0	4	-1	-1	-1	101
100801174	10080117	10	110	-1	2	4	2	10	-1	-1	1	-1	-1	1	-1	1	1	1	3	3	3	4	0	-1	-1	-1	101
100801251	10080125	10	110	110	1	3	2	22	1	1	2	-1	-1	1	-1	1	1	1	1	0	1	2	-1	-1	-1	-1	101
100801252	10080125	10	110	-1	1	3	1	23	1	1	2	-1	-1	1	-1	1	1	1	0	1	0	2	-1	-1	-1	-1	101
100801253	10080125	10	110	-1	1	3	1	 	-1	-1	3	-1	-1	1	-1	1	1	1	3	3	3	0	-1	-1	-1	-1	101
100802011	10080201	10	110	110	1	3	2	29	2	-1	2	-1	-1	1	-1	1	1	1	0	0	1	2	-1	-1	-1	-1	101
100802012	10080201	10	110	-1	1	3	1	32	2	-1	2	-1	-1	1	-1	1	1	1	1	1	0	2	-1	-1	-1	-1	101
100802013	10080201	10	110	110	1	3	2	1	-1	-1	3	-1	-1	1	-1	1	1	1	3	3	3	0	-1	-1	-1	-1	101
100802041	10080204	10	110	110	1	1	1	57	1	-1	2	-1	-1	1	-1	1	1	1	0	0	-1	-1	-1	-1	-1	-1	101
100802051	10080205	10	110	-1	2	4	2	34	2	-1	2	-1	-1	4	-1	5	1	1	1	0	1	2	2	-1	-1	-1	101
100802052	10080205	10	110	-1	2	4	1	38	2	-1	2	-1	-1	4	-1	5	1	1	0	1	0	2	2	-1	-1	-1	101
100802053	10080205	10	110	110	2	4	2	4	-1	-1	3	-1	-1	4	-1	5	1	1	3	3	3	0	4	-1	-1	-1	101
100802054	10080205	10	110	-1	2	4	2	 	-1	-1	3	-1	-1	4	-1	5	1	1	3	3	3	4	0	-1	-1	-1	101
100802061	10080206	10	110	-1	2	4	2	30	2	-1	3	-1	1	4	-1	5	1	1	1	0	1	2	2	-1	-1	-1	101
100802062	10080206	10	110	-1	2	4	1	36	2	-1	2	-1	-1	4	-1	5	1	1	0	1	0	2	2	-1	-1	-1	101
100802063	10080206	10	110	110	2	4	2	2	-1	-1	3	-1	-1	1	-1	1	1	1	3	3	3	0	4	-1	-1	-1	101
100802064	10080206	10	110	-1	2	4	1	1	-1	-1	3	-1	-1	1	-1	1	1	1	3	3	3	4	0	-1	-1	-1	101
100802071	10080207	10	110	-1	2	3	1	60	2	-1	2	-1	-1	4	-1	5	1	1	0	0	1	2	-1	-1	-1	-1	101
100802072	10080207	10	110	-1	2	3	2	42	2	-1	2	-1	-1	4	-1	5	1	1	1	1	0	2	-1	-1	-1	-1	101
100802073	10080207	10	110	110	2	3	1	15	-1	-1	1	-1	-1	4	-1	5	1	1	3	3	3	0	-1	-1	-1	-1	101
100802101	10080210	10	110	110	1	2	2	65	2	-1	3	-1	1	1	-1	1	1	1	1	0	1	-1	-1	-1	-1	-1	101
100802102	10080210	10	110	-1	1	2	1	63	2	-1	2	-1	-1	1	-1	1	1	1	0	1	0	-1	-1	-1	-1	-1	101
100802131	10080213	10	110	110	1	3	1	50	2	-1	2	-1	-1	3	-1	3	1	1	0	0	1	2	-1	-1	-1	-1	101
100802132	10080213	10	110	-1	1	3	2	47	2	-1	2	-1	-1	3	-1	3	1	1	1	1	0	2	-1	-1	-1	-1	101
100802133	10080213	10	110	110	1	3	1	15	-1	-1	1	-1	-1	3	-1	3	1	1	3	3	3	0	-1	-1	-1	-1	101
100802231	10080223	10	210	110	1	3	2	51	2	-1	2	-1	-1	4	-1	5	1	1	1	0	1	2	-1	-1	-1	-1	101
100802232	10080223	10	210	-1	1	3	1	50	2	-1	2	-1	-1	1	-1	1	1	1	0	1	0	2	-1	-1	-1	-1	101
100802233	10080223	10	210	431	1	3	2	12	-1	-1	1	-1	-1	1	-1	1	1	1	3	3	3	0	-1	-1	-1	-1	101
100802241	10080224	10	110	110	1	3	2	50	2	-1	3	-1	1	4	-1	5	1	1	1	0	1	2	-1	-1	-1	-1	101
100802242	10080224	10	110	-1	1	3	1	55	2	-1	2	-1	-1	4	-1	5	1	1	0	1	0	2	-1	-1	-1	-1	101
100802243	10080224	10	110	110	1	3	1	17	1	2	1	1	-1	4	-1	5	1	1	3	3	3	0	-1	-1	-1	-1	101
100803011	10080301	10	110	110	1	1	1	58	1	-1	3	-1	1	1	-1	1	1	1	0	0	-1	-1	-1	-1	-1	-1	101
100803031	10080303	10	110	-1	2	4	1	33	4	1	3	-1	1	5	-1	6	3	2	0	0	1	2	2	-1	-1	-1	101
100803032	10080303	10	110	-1	2	4	2	35	1	1	3	-1	1	4	-1	5	3	2	1	1	0	2	2	-1	-1	-1	101
100803033	10080303	10	110	110	2	4	1	7	-1	-1	1	-1	-1	5	-1	6	3	2	3	3	3	0	4	-1	-1	-1	101
100803034	10080303	10	110	-1	2	4	1	2	-1	-1	3	-1	-1	5	-1	6	3	2	3	3	3	4	0	-1	-1	-1	101
100803161	10080316	10	110	-1	2	4	1	42	2	-1	2	-1	-1	1	-1	1	1	1	1	0	1	2	2	-1	-1	-1	101
100803162	10080316	10	110	-1	2	4	2	40	2	-1	2	-1	-1	1	-1	1	1	1	0	1	0	2	2	-1	-1	-1	101
100803163	10080316	10	110	110	2	4	1	7	-1	-1	1	-1	-1	1	-1	1	1	1	3	3	3	0	4	-1	-1	-1	101
100803164	10080316	10	110	-1	2	4	2	4	-1	-1	3	-1	-1	1	-1	1	1	1	3	3	3	4	0	-1	-1	-1	101
100803231	10080323	10	110	110	1	3	1	38	1	1	2	-1	-1	1	-1	1	1	1	0	0	1	2	-1	-1	-1	-1	101
100803232	10080323	10	110	-1	1	3	2	40	1	1	2	-1	-1	1	-1	1	1	1	1	1	0	2	-1	-1	-1	-1	101
100803233	10080323	10	110	-1	1	3	1	 	-1	-1	3	-1	-1	1	-1	1	1	1	3	3	3	0	-1	-1	-1	-1	101
100803241	10080324	10	110	110	1	2	1	66	2	-1	2	-1	-1	1	-1	1	1	1	0	0	1	-1	-1	-1	-1	-1	101
100803242	10080324	10	110	-1	1	2	2	59	2	-1	2	-1	-1	1	-1	1	1	1	1	1	0	-1	-1	-1	-1	-1	101
100803261	10080326	10	110	-1	2	4	2	39	2	-1	2	-1	-1	4	-1	5	5	2	0	0	1	2	2	-1	-1	-1	101
100803262	10080326	10	110	-1	2	4	1	40	2	-1	3	-1	1	4	-1	5	5	2	1	1	0	2	2	-1	-1	-1	101
100803263	10080326	10	110	110	2	4	1	5	-1	-1	1	-1	-1	4	-1	5	5	2	3	3	3	0	4	-1	-1	-1	101
100803264	10080326	10	110	-1	2	4	1	8	-1	-1	1	-1	-1	4	-1	5	2	2	3	3	3	4	0	-1	-1	-1	101
100803281	10080328	10	110	110	1	4	1	37	1	2	2	-1	-1	5	-1	6	1	1	0	0	5	5	5	-1	-1	-1	101
100803282	10080328	10	110	-1	1	4	1	38	3	2	2	-1	-1	5	-1	6	1	1	5	5	0	5	5	-1	-1	-1	101
100803283	10080328	10	110	-1	1	4	1	30	1	2	2	-1	-1	1	-1	1	1	1	5	5	5	0	5	-1	-1	-1	101
100803284	10080328	10	110	-1	1	4	1	25	1	2	2	-1	-1	1	-1	1	1	1	5	5	5	5	0	-1	-1	-1	101
100804091	10080409	10	110	110	1	2	1	68	2	-1	3	-1	1	-1	3	5	1	1	0	0	1	-1	-1	-1	-1	-1	402
100804092	10080409	10	110	-1	1	2	2	64	2	-1	2	-1	-1	-1	3	5	1	1	1	1	0	-1	-1	-1	-1	-1	402
100804111	10080411	10	110	-1	2	5	1	28	1	1	3	-1	1	-1	2	4	1	1	1	0	1	2	2	2	-1	-1	402
100804112	10080411	10	110	-1	2	5	2	25	1	1	3	-1	1	-1	2	4	1	1	0	1	0	2	2	2	-1	-1	402
100804113	10080411	10	110	110	2	5	2	8	-1	-1	1	-1	-1	-1	2	4	1	1	3	3	3	0	4	4	-1	-1	402
100804114	10080411	10	110	-1	2	5	2	6	-1	-1	1	-1	-1	-1	2	4	1	1	3	3	3	4	0	4	-1	-1	402
100804115	10080411	10	110	-1	2	5	1	1	-1	-1	3	-1	-1	-1	2	4	1	1	3	3	3	4	4	0	-1	-1	402
100804131	10080413	10	110	110	1	2	1	50	2	-1	2	-1	-1	-1	1	6	1	1	0	0	1	-1	-1	-1	-1	-1	402
100804132	10080413	10	110	-1	1	2	2	45	2	-1	2	-1	-1	-1	1	6	1	1	1	1	0	-1	-1	-1	-1	-1	402
100804151	10080415	10	110	-1	2	5	1	51	4	1	2	-1	-1	-1	3	5	1	1	0	0	1	2	2	2	-1	-1	402
100804152	10080415	10	110	-1	2	5	2	37	1	1	2	-1	-1	-1	3	5	1	1	1	1	0	2	2	2	-1	-1	402
100804153	10080415	10	110	110	2	5	2	17	1	2	1	1	-1	-1	3	5	1	1	3	3	3	0	4	4	-1	-1	402
100804154	10080415	10	110	-1	2	5	2	15	-1	-1	1	-1	-1	-1	3	5	1	1	3	3	3	4	0	4	-1	-1	402
100804155	10080415	10	110	-1	2	5	2	5	-1	-1	1	-1	-1	-1	3	5	1	1	3	3	3	4	4	0	-1	-1	402
100804181	10080418	10	110	-1	2	3	2	27	1	2	2	-1	-1	-1	1	6	1	1	0	0	2	2	-1	-1	-1	-1	402
100804182	10080418	10	110	-1	2	3	1	7	-1	-1	1	-1	-1	-1	1	6	1	1	3	3	0	4	-1	-1	-1	-1	402
100804183	10080418	10	110	110	2	3	1	2	-1	-1	3	-1	-1	-1	1	6	1	1	3	3	4	0	-1	-1	-1	-1	402
100804211	10080421	10	110	-1	2	4	2	31	1	2	3	-1	1	-1	2	4	1	1	0	0	2	2	2	-1	-1	-1	402
100804212	10080421	10	110	-1	2	4	1	12	-1	-1	1	-1	-1	-1	2	4	1	1	3	3	0	4	4	-1	-1	-1	402
100804213	10080421	10	110	110	2	4	2	10	-1	-1	1	-1	-1	-1	3	1	1	1	3	3	4	0	4	-1	-1	-1	402
100804214	10080421	10	110	-1	2	4	1	7	-1	-1	1	-1	-1	-1	2	4	1	1	3	3	4	4	0	-1	-1	-1	402
100804231	10080423	10	110	-1	1	2	1	46	4	1	2	-1	-1	-1	3	5	1	1	1	0	1	-1	-1	-1	-1	-1	402
100804232	10080423	10	110	110	1	2	2	47	4	1	2	-1	-1	-1	3	5	1	1	0	1	0	-1	-1	-1	-1	-1	402
100804241	10080424	10	110	110	1	2	1	65	2	-1	2	-1	-1	-1	3	5	1	1	0	0	1	-1	-1	-1	-1	-1	402
100804242	10080424	10	110	-1	1	2	2	53	2	-1	2	-1	-1	-1	3	5	1	1	1	1	0	-1	-1	-1	-1	-1	402
100804251	10080425	10	110	110	1	1	2	44	1	-1	2	-1	-1	-1	4	6	1	1	0	0	-1	-1	-1	-1	-1	-1	402
100804271	10080427	10	110	-1	2	3	1	43	2	-1	2	-1	-1	-1	4	6	4	2	0	0	1	2	-1	-1	-1	-1	402
100804272	10080427	10	110	-1	2	3	2	43	2	-1	2	-1	-1	-1	4	6	4	2	1	1	0	2	-1	-1	-1	-1	402
100804273	10080427	10	110	110	2	3	1	15	-1	-1	1	-1	-1	-1	4	6	4	2	3	3	3	0	-1	-1	-1	-1	402
100805021	10080502	10	110	110	1	4	2	27	2	-1	2	-1	-1	-1	3	5	1	1	1	0	1	2	2	-1	-1	-1	402
100805022	10080502	10	110	-1	1	4	1	29	2	-1	2	-1	-1	-1	3	5	1	1	0	1	0	2	2	-1	-1	-1	402
100805023	10080502	10	110	110	1	4	2	2	-1	-1	3	-1	-1	-1	3	5	1	1	3	3	3	0	4	-1	-1	-1	402
100805024	10080502	10	110	-1	1	4	1	 	-1	-1	3	-1	-1	-1	3	5	1	1	3	3	3	4	0	-1	-1	-1	402
100805121	10080512	10	110	-1	2	2	2	39	1	2	3	-1	1	-1	3	5	1	1	0	0	2	-1	-1	-1	-1	-1	402
100805122	10080512	10	110	110	2	2	2	7	-1	-1	1	-1	-1	-1	3	5	1	1	3	3	0	-1	-1	-1	-1	-1	402
100805251	10080525	10	110	110	1	2	2	40	2	-1	2	-1	-1	-1	2	4	1	1	0	0	1	-1	-1	-1	-1	-1	402
100805252	10080525	10	110	-1	1	2	1	40	2	-1	2	-1	-1	-1	2	4	1	1	1	1	0	-1	-1	-1	-1	-1	402
100805271	10080527	10	110	-1	2	3	2	25	1	1	3	-1	1	-1	2	4	1	1	1	0	1	2	-1	-1	-1	-1	402
100805272	10080527	10	110	-1	2	3	1	27	1	1	2	-1	-1	-1	2	4	1	1	0	1	0	2	-1	-1	-1	-1	402
100805273	10080527	10	110	110	2	3	1	8	-1	-1	1	-1	-1	-1	2	4	1	1	3	3	3	0	-1	-1	-1	-1	402
100805281	10080528	10	110	110	1	1	2	77	4	-1	3	-1	1	-1	3	5	1	1	0	0	-1	-1	-1	-1	-1	-1	402
100806011	10080601	10	110	110	1	5	2	20	1	2	1	1	-1	1	-1	1	1	1	3	0	4	3	3	4	-1	-1	101
100806012	10080601	10	110	110	1	5	1	18	1	2	1	1	-1	1	-1	1	1	1	3	4	0	3	3	4	-1	-1	101
100806013	10080601	10	110	-1	1	5	2	45	2	-1	2	-1	-1	1	-1	1	1	1	1	2	2	0	1	2	-1	-1	101
100806014	10080601	10	110	-1	1	5	1	47	2	-1	2	-1	-1	1	-1	1	1	1	0	2	2	1	0	2	-1	-1	101
100806015	10080601	10	110	-1	1	5	2	9	-1	-1	1	-1	-1	1	-1	1	1	1	3	4	4	3	3	0	-1	-1	101
100806021	10080602	10	110	110	1	2	1	50	2	-1	2	-1	-1	1	-1	1	1	1	1	0	1	-1	-1	-1	-1	-1	101
100806022	10080602	10	110	-1	1	2	2	44	2	-1	2	-1	-1	1	-1	1	1	1	0	1	0	-1	-1	-1	-1	-1	101
100806041	10080604	10	110	110	1	2	2	73	2	-1	3	-1	1	1	-1	1	1	1	1	0	1	-1	-1	-1	-1	-1	101
100806042	10080604	10	110	-1	1	2	1	77	2	-1	3	-1	1	1	-1	1	1	1	0	1	0	-1	-1	-1	-1	-1	101
100806111	10080611	10	110	-1	2	4	2	36	2	-1	2	-1	-1	1	-1	1	1	1	1	0	2	1	2	-1	-1	-1	101
100806112	10080611	10	110	110	2	4	1	2	-1	-1	3	-1	-1	1	-1	1	1	1	3	3	0	3	4	-1	-1	-1	101
100806113	10080611	10	110	-1	2	4	1	37	2	-1	2	-1	-1	1	-1	1	1	1	0	1	2	0	2	-1	-1	-1	101
100806114	10080611	10	110	-1	2	4	2	5	-1	-1	1	-1	-1	1	-1	1	1	1	3	3	4	3	0	-1	-1	-1	101
100806191	10080619	10	110	-1	2	4	2	43	2	-1	2	-1	-1	1	-1	1	1	1	1	0	2	1	2	-1	-1	-1	101
100806192	10080619	10	110	110	2	4	2	12	-1	-1	1	-1	-1	1	-1	1	1	1	3	3	0	3	4	-1	-1	-1	101
100806193	10080619	10	110	-1	2	4	1	49	2	-1	2	-1	-1	1	-1	1	1	1	0	1	2	0	2	-1	-1	-1	101
100806194	10080619	10	110	-1	2	4	1	16	1	2	1	2	2	1	-1	1	1	1	3	3	4	3	0	-1	-1	-1	101
100806221	10080622	10	110	-1	2	4	1	23	1	2	2	-1	-1	1	-1	1	1	1	3	0	2	3	4	-1	-1	-1	101
100806222	10080622	10	110	110	2	4	2	4	-1	-1	3	-1	-1	1	-1	1	1	1	5	3	0	5	5	-1	-1	-1	101
100806223	10080622	10	110	-1	2	4	2	58	4	2	3	-1	1	1	-1	1	1	1	0	2	5	0	2	-1	-1	-1	101
100806224	10080622	10	110	-1	2	4	1	20	1	2	2	-1	-1	1	-1	1	1	1	3	4	5	3	0	-1	-1	-1	101
100807021	10080702	10	110	110	1	3	2	34	1	1	2	-1	-1	3	-1	3	1	1	0	0	1	4	-1	-1	-1	-1	101
100807022	10080702	10	110	-1	1	3	1	28	1	1	2	-1	-1	4	-1	5	1	1	1	1	0	5	-1	-1	-1	-1	101
100807023	10080702	10	110	-1	1	3	2	28	1	2	2	-1	-1	3	-1	3	1	1	4	4	5	0	-1	-1	-1	-1	101
100807071	10080707	10	110	-1	2	4	2	37	1	1	3	-1	2	5	-1	6	1	1	0	0	1	2	2	-1	-1	-1	101
100807072	10080707	10	110	-1	2	4	1	36	1	1	2	-1	-1	5	-1	6	1	1	1	1	0	2	2	-1	-1	-1	101
100807073	10080707	10	110	-1	2	4	2	5	-1	-1	1	-1	-1	5	-1	6	1	1	3	3	3	0	4	-1	-1	-1	101
100807074	10080707	10	110	110	2	4	1	2	-1	-1	3	-1	-1	5	-1	6	1	1	3	3	3	4	0	-1	-1	-1	101
100807091	10080709	10	110	110	1	1	1	53	4	-1	3	-1	1	1	-1	1	1	1	0	0	-1	-1	-1	-1	-1	-1	101
100807101	10080710	10	210	110	1	3	2	24	1	1	3	-1	1	5	-1	6	1	1	1	0	1	2	-1	-1	-1	-1	101
100807102	10080710	10	210	-1	1	3	1	30	1	1	2	-1	-1	5	-1	6	1	1	0	1	0	2	-1	-1	-1	-1	101
100807103	10080710	10	210	432	1	3	1	1	-1	-1	3	-1	-1	5	-1	6	1	1	3	3	3	0	-1	-1	-1	-1	101
100807241	10080724	10	110	110	1	3	2	51	2	-1	3	-1	1	1	-1	1	1	1	0	0	1	2	-1	-1	-1	-1	101
100807242	10080724	10	110	-1	1	3	1	57	2	-1	3	-1	1	1	-1	1	1	1	1	1	0	2	-1	-1	-1	-1	101
100807243	10080724	10	110	-1	1	3	1	23	1	2	1	2	2	1	-1	1	1	1	3	3	3	0	-1	-1	-1	-1	101
100807251	10080725	10	110	110	1	2	2	56	4	2	2	-1	-1	4	-1	5	1	1	0	0	2	-1	-1	-1	-1	-1	101
100807252	10080725	10	110	-1	1	2	2	20	1	2	1	2	2	4	-1	5	1	1	3	3	0	-1	-1	-1	-1	-1	101
100808021	10080802	10	110	110	1	4	2	40	2	-1	3	-1	1	2	-1	2	1	1	1	0	1	2	2	-1	-1	-1	301
100808022	10080802	10	110	-1	1	4	1	43	2	-1	2	-1	-1	2	-1	2	1	1	0	1	0	2	2	-1	-1	-1	301
100808023	10080802	10	110	110	1	4	1	7	-1	-1	1	-1	-1	2	-1	2	1	1	3	3	3	0	4	-1	-1	-1	301
100808024	10080802	10	110	-1	1	4	1	6	-1	-1	1	-1	-1	2	-1	2	1	1	3	3	3	4	0	-1	-1	-1	301
100808121	10080812	10	110	-1	2	3	2	31	2	-1	2	-1	-1	4	-1	5	1	1	0	0	1	2	-1	-1	-1	-1	301
100808122	10080812	10	110	-1	2	3	1	32	2	-1	2	-1	-1	4	-1	5	1	1	1	1	0	2	-1	-1	-1	-1	301
100808123	10080812	10	110	110	2	3	2	1	-1	-1	3	-1	-1	4	-1	5	1	1	3	3	3	0	-1	-1	-1	-1	301
100808131	10080813	10	110	110	1	4	2	35	2	-1	3	-1	1	5	-1	6	1	1	0	0	1	2	2	-1	-1	-1	301
100808132	10080813	10	110	-1	1	4	1	39	2	-1	2	-1	-1	2	-1	2	1	1	1	1	0	2	2	-1	-1	-1	301
100808133	10080813	10	110	110	1	4	2	4	-1	-1	3	-1	-1	2	-1	2	1	1	3	3	3	0	4	-1	-1	-1	301
100808134	10080813	10	110	-1	1	4	2	6	-1	-1	1	-1	-1	2	-1	2	1	1	3	3	3	4	0	-1	-1	-1	301
100809101	10080910	10	110	-1	1	4	2	35	2	-1	2	-1	-1	5	-1	6	1	1	0	0	1	2	2	-1	-1	-1	101
100809102	10080910	10	110	110	1	4	1	49	2	-1	2	-1	-1	4	-1	5	1	1	1	1	0	2	2	-1	-1	-1	101
100809103	10080910	10	110	110	1	4	1	11	-1	-1	1	-1	-1	4	-1	5	1	1	3	3	3	0	4	-1	-1	-1	101
100809104	10080910	10	110	-1	1	4	1	9	-1	-1	1	-1	-1	4	-1	5	1	1	3	3	3	4	0	-1	-1	-1	101
100809111	10080911	10	110	-1	2	4	2	35	2	-1	2	-1	-1	1	-1	1	1	1	1	0	1	2	2	-1	-1	-1	101
100809112	10080911	10	110	-1	2	4	1	37	2	-1	2	-1	-1	1	-1	1	1	1	0	1	0	2	2	-1	-1	-1	101
100809113	10080911	10	110	110	2	4	1	5	-1	-1	1	-1	-1	1	-1	1	1	1	3	3	3	0	4	-1	-1	-1	101
100809114	10080911	10	110	-1	2	4	2	3	-1	-1	3	-1	-1	1	-1	1	1	1	3	3	3	4	0	-1	-1	-1	101
100809171	10080917	10	210	-1	2	7	2	41	2	-1	3	-1	2	5	-1	6	4	2	1	0	1	2	2	2	2	2	101
100809172	10080917	10	210	-1	2	7	1	45	2	-1	2	-1	-1	5	-1	6	4	2	0	1	0	2	2	2	2	2	101
100809173	10080917	10	210	-1	2	7	1	9	-1	-1	1	-1	-1	5	-1	6	4	2	3	3	3	0	4	4	4	4	101
100809174	10080917	10	210	210	2	7	1	12	-1	-1	1	-1	-1	5	-1	6	4	2	3	3	3	4	0	4	4	4	101
100809175	10080917	10	210	-1	2	7	2	14	-1	-1	1	-1	-1	5	-1	6	4	2	3	3	3	4	4	0	4	4	101
100809176	10080917	10	210	-1	2	7	2	10	-1	-1	1	-1	-1	5	-1	6	4	2	3	3	3	4	4	4	0	4	101
100809177	10080917	10	210	-1	2	7	2	4	-1	-1	3	-1	-1	5	-1	6	4	2	3	3	3	4	4	4	4	0	101
100810061	10081006	10	110	-1	2	3	2	54	2	-1	2	-1	-1	1	-1	1	1	1	0	0	1	2	-1	-1	-1	-1	101
100810062	10081006	10	110	-1	2	3	1	53	2	-1	2	-1	-1	1	-1	1	1	1	1	1	0	2	-1	-1	-1	-1	101
100810063	10081006	10	110	110	2	3	1	9	-1	-1	1	-1	-1	1	-1	1	1	1	3	3	3	0	-1	-1	-1	-1	101
100810131	10081013	10	110	110	1	1	2	83	5	-1	3	-1	1	1	-1	1	1	1	0	0	-1	-1	-1	-1	-1	-1	101
100810201	10081020	10	110	-1	2	6	1	51	2	-1	2	-1	-1	4	-1	5	1	1	0	0	1	2	2	2	2	-1	101
100810202	10081020	10	110	-1	2	6	2	47	2	-1	3	-1	1	4	-1	5	1	1	1	1	0	2	2	2	2	-1	101
100810203	10081020	10	110	-1	2	6	2	18	1	2	1	2	2	4	-1	5	1	1	3	3	3	0	4	4	4	-1	101
100810204	10081020	10	110	110	2	6	2	17	1	2	1	2	2	4	-1	5	1	1	3	3	3	4	0	4	4	-1	101
100810205	10081020	10	110	-1	2	6	2	15	-1	-1	1	-1	-1	4	-1	5	1	1	3	3	3	4	4	0	4	-1	101
100810206	10081020	10	110	-1	2	6	1	10	-1	-1	1	-1	-1	4	-1	5	1	1	3	3	3	4	4	4	0	-1	101
100810251	10081025	10	110	110	1	2	1	55	2	-1	3	-1	1	4	-1	5	1	1	0	0	1	-1	-1	-1	-1	-1	101
100810252	10081025	10	110	-1	1	2	2	53	2	-1	3	-1	1	4	-1	5	1	1	1	1	0	-1	-1	-1	-1	-1	101
100811021	10081102	10	110	110	1	3	1	43	1	1	2	-1	-1	1	-1	1	1	1	0	0	2	1	-1	-1	-1	-1	101
100811022	10081102	10	110	110	1	3	1	11	-1	-1	1	-1	-1	1	-1	1	1	1	3	3	0	3	-1	-1	-1	-1	101
100811023	10081102	10	110	-1	1	3	2	43	1	1	2	-1	-1	1	-1	1	1	1	1	1	2	0	-1	-1	-1	-1	101
100811041	10081104	10	110	110	1	4	2	53	4	2	2	-1	-1	1	-1	1	1	1	0	0	2	2	2	-1	-1	-1	101
