surveyyr	country	Outcome	IOut	ScrType	pgrid	adnum1	ChNum	DMHSize	Sex	age	MarSt2	LiveW2	WrkStat	PTWork	EverWk	natidgby5	natidniy5	natiduky5	EthGrpGB	EthGrpNI	EthGrpUK	RelHRP	Rel01	Rel02	Rel03	Rel04	Rel05	Rel06	Rel07	Rel08	Rel09	Rel10	area	addnum	serialh	serialp	seriali
6	101	110	110	2	2	-1	2	2	1	6	-1	-1	1	-1	-1	5	-1	5	1	-1	1	9	9	0	-1	-1	-1	-1	-1	-1	-1	-1	60907	5	6090705	609070502	60907052
6	101	110	110	1	1	1	-1	1	2	71	6	-1	3	-1	1	1	-1	1	1	-1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	60907	7	6090707	609070701	60907071
6	101	110	110	1	1	1	2	3	2	25	1	2	3	-1	1	5	-1	5	5	-1	5	0	0	4	4	-1	-1	-1	-1	-1	-1	-1	60907	13	6090713	609071301	60907131
6	101	110	110	1	2	1	2	3	2	2	-1	-1	3	-1	-1	5	-1	5	5	-1	5	9	9	0	14	-1	-1	-1	-1	-1	-1	-1	60907	13	6090713	609071302	60907132
6	101	110	-1	1	3	1	2	3	1	0	-1	-1	3	-1	-1	5	-1	5	5	-1	5	9	9	14	0	-1	-1	-1	-1	-1	-1	-1	60907	13	6090713	609071303	-1
6	101	110	-1	2	1	-1	3	4	2	52	2	-1	3	-1	1	1	-1	1	1	-1	1	0	0	1	4	4	-1	-1	-1	-1	-1	-1	60907	19	6090719	609071901	-1
6	101	110	-1	2	2	-1	3	4	1	46	2	-1	2	-1	-1	1	-1	1	1	-1	1	1	1	0	4	4	-1	-1	-1	-1	-1	-1	60907	19	6090719	609071902	-1
6	101	110	110	2	3	-1	3	4	2	17	1	2	1	2	2	1	-1	1	1	-1	1	9	9	9	0	14	-1	-1	-1	-1	-1	-1	60907	19	6090719	609071903	60907192
6	101	110	-1	2	4	-1	3	4	1	14	-1	-1	1	-1	-1	1	-1	1	1	-1	1	9	9	9	14	0	-1	-1	-1	-1	-1	-1	60907	19	6090719	609071904	-1
6	101	110	110	1	1	1	-1	2	1	66	2	-1	2	-1	-1	6	-1	6	7	-1	7	0	0	1	-1	-1	-1	-1	-1	-1	-1	-1	60908	7	6090807	609080701	60908071
6	101	110	-1	1	2	1	-1	2	2	61	2	-1	3	-1	2	6	-1	6	7	-1	7	1	1	0	-1	-1	-1	-1	-1	-1	-1	-1	60908	7	6090807	609080702	-1
6	101	110	110	1	1	1	3	6	2	34	2	-1	2	-1	-1	1	-1	1	1	-1	1	0	0	1	4	4	4	4	-1	-1	-1	-1	60908	8	6090808	609080801	60908081
6	101	110	-1	1	2	1	3	6	1	28	2	-1	2	-1	-1	1	-1	1	1	-1	1	1	1	0	7	7	7	4	-1	-1	-1	-1	60908	8	6090808	609080802	-1
6	101	110	110	1	3	1	3	6	2	17	1	2	2	-1	-1	1	-1	1	1	-1	1	9	9	12	0	14	14	15	-1	-1	-1	-1	60908	8	6090808	609080803	60908082
6	101	110	-1	1	4	1	3	6	2	13	-1	-1	1	-1	-1	1	-1	1	1	-1	1	9	9	12	14	0	14	15	-1	-1	-1	-1	60908	8	6090808	609080804	-1
6	101	110	-1	1	5	1	3	6	1	11	-1	-1	1	-1	-1	1	-1	1	1	-1	1	9	9	12	14	14	0	15	-1	-1	-1	-1	60908	8	6090808	609080805	-1
6	101	110	-1	1	6	1	3	6	1	5	-1	-1	1	-1	-1	1	-1	1	1	-1	1	9	9	9	15	15	15	0	-1	-1	-1	-1	60908	8	6090808	609080806	-1
6	101	110	-1	2	1	-1	3	4	2	34	1	2	2	-1	-1	5	-1	5	9	-1	9	0	0	4	4	4	-1	-1	-1	-1	-1	-1	60908	9	6090809	609080901	-1
6	101	110	-1	2	2	-1	3	4	1	14	-1	-1	1	-1	-1	5	-1	5	8	-1	8	9	9	0	14	14	-1	-1	-1	-1	-1	-1	60908	9	6090809	609080902	-1
6	101	110	110	2	3	-1	3	4	1	9	-1	-1	1	-1	-1	5	-1	5	8	-1	8	9	9	14	0	14	-1	-1	-1	-1	-1	-1	60908	9	6090809	609080903	60908092
6	101	110	-1	2	4	-1	3	4	1	6	-1	-1	1	-1	-1	5	-1	5	8	-1	8	9	9	14	14	0	-1	-1	-1	-1	-1	-1	60908	9	6090809	609080904	-1
6	101	110	-1	2	1	-1	3	4	2	41	2	-1	2	-1	-1	1	-1	1	1	-1	1	0	0	1	4	4	-1	-1	-1	-1	-1	-1	60908	11	6090811	609081101	-1
6	101	110	-1	2	2	-1	3	4	1	39	2	-1	2	-1	-1	1	-1	1	1	-1	1	1	1	0	4	4	-1	-1	-1	-1	-1	-1	60908	11	6090811	609081102	-1
6	101	110	110	2	3	-1	3	4	2	6	-1	-1	1	-1	-1	1	-1	1	1	-1	1	9	9	9	0	14	-1	-1	-1	-1	-1	-1	60908	11	6090811	609081103	60908112
6	101	110	-1	2	4	-1	3	4	2	4	-1	-1	3	-1	-1	1	-1	1	1	-1	1	9	9	9	14	0	-1	-1	-1	-1	-1	-1	60908	11	6090811	609081104	-1
6	101	110	-1	2	1	-1	3	4	2	40	2	-1	2	-1	-1	5	-1	5	12	-1	12	0	0	1	4	4	-1	-1	-1	-1	-1	-1	60908	12	6090812	609081201	-1
6	101	110	-1	2	2	-1	3	4	1	38	2	-1	2	-1	-1	5	-1	5	12	-1	12	1	1	0	4	4	-1	-1	-1	-1	-1	-1	60908	12	6090812	609081202	-1
6	101	110	110	2	3	-1	3	4	2	2	-1	-1	3	-1	-1	5	-1	5	12	-1	12	9	9	9	0	14	-1	-1	-1	-1	-1	-1	60908	12	6090812	609081203	60908122
6	101	110	-1	2	4	-1	3	4	1	1	-1	-1	3	-1	-1	5	-1	5	12	-1	12	9	9	9	14	0	-1	-1	-1	-1	-1	-1	60908	12	6090812	609081204	-1
6	101	110	110	1	1	1	3	4	2	49	2	-1	3	-1	1	1	-1	1	1	-1	1	1	0	1	4	4	-1	-1	-1	-1	-1	-1	60908	16	6090816	609081601	60908161
6	101	110	-1	1	2	1	3	4	1	45	2	-1	2	-1	-1	1	-1	1	1	-1	1	0	1	0	4	4	-1	-1	-1	-1	-1	-1	60908	16	6090816	609081602	-1
6	101	110	110	1	3	1	3	4	1	14	-1	-1	1	-1	-1	1	-1	1	1	-1	1	9	9	9	0	14	-1	-1	-1	-1	-1	-1	60908	16	6090816	609081603	60908162
6	101	110	-1	1	4	1	3	4	1	11	-1	-1	1	-1	-1	1	-1	1	1	-1	1	9	9	9	14	0	-1	-1	-1	-1	-1	-1	60908	16	6090816	609081604	-1
6	101	110	110	1	1	1	3	3	2	42	1	2	3	-1	1	1	-1	1	1	-1	1	0	0	4	4	-1	-1	-1	-1	-1	-1	-1	60908	17	6090817	609081701	60908171
6	101	110	-1	1	2	1	3	3	2	15	-1	-1	1	-1	-1	1	-1	1	1	-1	1	9	9	0	14	-1	-1	-1	-1	-1	-1	-1	60908	17	6090817	609081702	-1
6	101	110	110	1	3	1	3	3	2	14	-1	-1	1	-1	-1	1	-1	1	1	-1	1	9	9	14	0	-1	-1	-1	-1	-1	-1	-1	60908	17	6090817	609081703	60908172
6	101	110	-1	2	1	-1	2	4	2	56	5	2	2	-1	-1	4	-1	4	2	-1	2	0	0	20	20	4	-1	-1	-1	-1	-1	-1	60908	18	6090818	609081801	-1
6	101	110	110	2	2	-1	2	4	2	15	-1	-1	1	-1	-1	1	-1	1	1	-1	1	21	21	0	14	9	-1	-1	-1	-1	-1	-1	60908	18	6090818	609081802	60908182
6	101	110	-1	2	3	-1	2	4	1	9	-1	-1	1	-1	-1	1	-1	1	1	-1	1	21	21	14	0	9	-1	-1	-1	-1	-1	-1	60908	18	6090818	609081803	-1
6	101	110	-1	2	4	-1	2	4	2	34	1	2	2	-1	-1	1	-1	1	1	-1	1	9	9	4	4	0	-1	-1	-1	-1	-1	-1	60908	18	6090818	609081804	-1
6	101	110	-1	2	1	-1	3	3	2	44	2	-1	2	-1	-1	1	-1	1	1	-1	1	1	0	1	4	-1	-1	-1	-1	-1	-1	-1	60908	22	6090822	609082201	-1
6	101	110	-1	2	2	-1	3	3	1	46	2	-1	2	-1	-1	1	-1	1	1	-1	1	0	1	0	4	-1	-1	-1	-1	-1	-1	-1	60908	22	6090822	609082202	-1
6	101	110	110	2	3	-1	3	3	1	9	-1	-1	1	-1	-1	1	-1	1	1	-1	1	9	9	9	0	-1	-1	-1	-1	-1	-1	-1	60908	22	6090822	609082203	60908222
6	101	110	-1	2	1	-1	3	4	2	51	2	-1	2	-1	-1	1	-1	1	1	-1	1	1	0	1	6	6	-1	-1	-1	-1	-1	-1	60908	28	6090828	609082801	-1
6	101	110	-1	2	2	-1	3	4	1	52	2	-1	2	-1	-1	1	-1	1	1	-1	1	0	1	0	6	6	-1	-1	-1	-1	-1	-1	60908	28	6090828	609082802	-1
6	101	110	110	2	3	-1	3	4	1	8	-1	-1	1	-1	-1	1	-1	1	1	-1	1	11	11	11	0	22	-1	-1	-1	-1	-1	-1	60908	28	6090828	609082803	60908282
6	101	110	-1	2	4	-1	3	4	1	1	-1	-1	3	-1	-1	1	-1	1	1	-1	1	11	11	11	22	0	-1	-1	-1	-1	-1	-1	60908	28	6090828	609082804	-1
6	101	110	-1	2	1	-1	2	4	2	26	2	-1	2	-1	-1	5	-1	5	11	-1	11	1	0	4	1	19	-1	-1	-1	-1	-1	-1	60909	1	6090901	609090101	-1
6	101	110	110	2	2	-1	2	4	1	1	-1	-1	3	-1	-1	5	-1	5	11	-1	11	9	9	0	9	22	-1	-1	-1	-1	-1	-1	60909	1	6090901	609090102	60909012
6	101	110	-1	2	3	-1	2	4	1	34	2	-1	2	-1	-1	5	-1	5	11	-1	11	0	1	4	0	14	-1	-1	-1	-1	-1	-1	60909	1	6090901	609090103	-1
6	101	110	-1	2	4	-1	2	4	2	47	4	2	2	-1	-1	6	-1	6	11	-1	11	14	19	22	14	0	-1	-1	-1	-1	-1	-1	60909	1	6090901	609090104	-1
6	101	110	-1	2	1	-1	2	4	2	39	4	2	3	-1	2	6	-1	6	10	-1	10	0	0	4	4	9	-1	-1	-1	-1	-1	-1	60909	6	6090906	609090601	-1
6	101	110	110	2	2	-1	2	4	2	10	-1	-1	1	-1	-1	6	-1	6	10	-1	10	9	9	0	14	21	-1	-1	-1	-1	-1	-1	60909	6	6090906	609090602	60909062
6	101	110	-1	2	3	-1	2	4	2	9	-1	-1	1	-1	-1	6	-1	6	10	-1	10	9	9	14	0	21	-1	-1	-1	-1	-1	-1	60909	6	6090906	609090603	-1
6	101	110	-1	2	4	-1	2	4	2	71	6	2	3	-1	1	6	-1	6	10	-1	10	4	4	20	20	0	-1	-1	-1	-1	-1	-1	60909	6	6090906	609090604	-1
6	101	110	110	1	1	1	-1	2	1	58	2	-1	3	-1	1	6	-1	6	9	-1	9	0	0	1	-1	-1	-1	-1	-1	-1	-1	-1	60909	8	6090908	609090801	60909081
6	101	110	-1	1	2	1	-1	2	2	56	2	-1	2	-1	-1	6	-1	6	9	-1	9	1	1	0	-1	-1	-1	-1	-1	-1	-1	-1	60909	8	6090908	609090802	-1
6	101	110	-1	1	1	2	-1	2	2	26	1	2	2	-1	-1	1	-1	1	11	-1	11	0	0	9	-1	-1	-1	-1	-1	-1	-1	-1	60909	16	6090916	609091601	-1
6	101	110	110	1	2	2	-1	2	2	59	4	2	3	-1	1	6	-1	6	11	-1	11	4	4	0	-1	-1	-1	-1	-1	-1	-1	-1	60909	16	6090916	609091602	60909161
6	101	110	110	1	1	1	2	2	2	20	1	2	3	-1	2	1	-1	1	1	-1	1	0	0	4	-1	-1	-1	-1	-1	-1	-1	-1	60909	21	6090921	609092101	60909211
6	101	110	110	1	2	1	2	2	1	2	-1	-1	3	-1	-1	1	-1	1	1	-1	1	9	9	0	-1	-1	-1	-1	-1	-1	-1	-1	60909	21	6090921	609092102	60909212
6	101	110	-1	2	1	-1	3	4	2	39	2	-1	2	-1	-1	6	-1	6	10	-1	10	0	0	1	4	4	-1	-1	-1	-1	-1	-1	60909	23	6090923	609092301	-1
6	101	110	-1	2	2	-1	3	4	1	47	2	-1	2	-1	-1	6	-1	6	10	-1	10	1	1	0	4	4	-1	-1	-1	-1	-1	-1	60909	23	6090923	609092302	-1
6	101	110	110	2	3	-1	3	4	1	13	-1	-1	1	-1	-1	6	-1	6	10	-1	10	9	9	9	0	14	-1	-1	-1	-1	-1	-1	60909	23	6090923	609092303	60909232
6	101	110	-1	2	4	-1	3	4	1	0	-1	-1	3	-1	-1	6	-1	6	10	-1	10	9	9	9	14	0	-1	-1	-1	-1	-1	-1	60909	23	6090923	609092304	-1
6	101	110	-1	1	1	2	-1	2	1	36	1	1	3	-1	1	6	-1	6	4	-1	4	0	0	3	-1	-1	-1	-1	-1	-1	-1	-1	60909	27	6090927	609092701	-1
6	101	110	110	1	2	2	-1	2	2	35	1	1	3	-1	1	6	-1	6	4	-1	4	3	3	0	-1	-1	-1	-1	-1	-1	-1	-1	60909	27	6090927	609092702	60909271
6	202	110	-1	2	1	-1	3	3	2	54	2	-1	2	-1	-1	3	-1	3	1	-1	1	1	0	1	4	-1	-1	-1	-1	-1	-1	-1	60910	1	6091001	609100101	-1
6	202	110	-1	2	2	-1	3	3	1	63	2	-1	2	-1	-1	3	-1	3	1	-1	1	0	1	0	4	-1	-1	-1	-1	-1	-1	-1	60910	1	6091001	609100102	-1
6	202	110	110	2	3	-1	3	3	1	17	1	2	2	-1	-1	3	-1	3	1	-1	1	9	9	9	0	-1	-1	-1	-1	-1	-1	-1	60910	1	6091001	609100103	60910012
6	202	110	-1	1	1	2	-1	2	2	60	2	-1	2	-1	-1	3	-1	3	1	-1	1	1	0	1	-1	-1	-1	-1	-1	-1	-1	-1	60910	2	6091002	609100201	-1
6	202	110	110	1	2	2	-1	2	1	65	2	-1	3	-1	1	3	-1	3	1	-1	1	0	1	0	-1	-1	-1	-1	-1	-1	-1	-1	60910	2	6091002	609100202	60910021
6	202	110	110	1	1	1	4	4	1	45	2	-1	3	-1	1	1	-1	1	1	-1	1	0	0	1	4	4	-1	-1	-1	-1	-1	-1	60910	7	6091007	609100701	60910071
6	202	110	-1	1	2	1	4	4	2	43	2	-1	3	-1	2	1	-1	1	1	-1	1	1	1	0	4	4	-1	-1	-1	-1	-1	-1	60910	7	6091007	609100702	-1
6	202	110	-1	1	3	1	4	4	2	26	1	2	2	-1	-1	1	-1	1	1	-1	1	9	9	9	0	14	-1	-1	-1	-1	-1	-1	60910	7	6091007	609100703	-1
6	202	110	110	1	4	1	4	4	2	18	1	2	1	1	-1	1	-1	1	1	-1	1	9	9	9	14	0	-1	-1	-1	-1	-1	-1	60910	7	6091007	609100704	60910072
6	202	110	-1	2	1	-1	3	4	2	28	2	-1	2	-1	-1	6	-1	6	4	-1	4	1	0	1	4	4	-1	-1	-1	-1	-1	-1	60910	11	6091011	609101101	-1
6	202	110	-1	2	2	-1	3	4	1	27	2	-1	2	-1	-1	6	-1	6	4	-1	4	0	1	0	4	4	-1	-1	-1	-1	-1	-1	60910	11	6091011	609101102	-1
6	202	110	110	2	3	-1	3	4	2	4	-1	-1	3	-1	-1	6	-1	6	1	-1	1	9	9	9	0	14	-1	-1	-1	-1	-1	-1	60910	11	6091011	609101103	60910112
6	202	110	-1	2	4	-1	3	4	1	1	-1	-1	3	-1	-1	6	-1	6	1	-1	1	9	9	9	14	0	-1	-1	-1	-1	-1	-1	60910	11	6091011	609101104	-1
6	202	110	-1	2	1	-1	2	3	2	41	2	-1	2	-1	-1	5	-1	5	1	-1	1	1	0	4	1	-1	-1	-1	-1	-1	-1	-1	60910	12	6091012	609101201	-1
6	202	110	110	2	2	-1	2	3	2	17	1	2	1	2	2	5	-1	5	1	-1	1	9	9	0	9	-1	-1	-1	-1	-1	-1	-1	60910	12	6091012	609101202	60910122
6	202	110	-1	2	3	-1	2	3	1	40	2	-1	2	-1	-1	5	-1	5	1	-1	1	0	1	4	0	-1	-1	-1	-1	-1	-1	-1	60910	12	6091012	609101203	-1
6	202	110	110	1	1	1	4	4	2	42	2	-1	2	-1	-1	6	-1	6	4	-1	4	0	0	1	4	4	-1	-1	-1	-1	-1	-1	60910	13	6091013	609101301	60910131
6	202	110	-1	1	2	1	4	4	1	48	2	-1	2	-1	-1	6	-1	6	4	-1	4	1	1	0	4	4	-1	-1	-1	-1	-1	-1	60910	13	6091013	609101302	-1
6	202	110	-1	1	3	1	4	4	2	7	-1	-1	1	-1	-1	5	-1	5	1	-1	1	9	9	9	0	14	-1	-1	-1	-1	-1	-1	60910	13	6091013	609101303	-1
6	202	110	110	1	4	1	4	4	1	5	-1	-1	1	-1	-1	5	-1	5	1	-1	1	9	9	9	14	0	-1	-1	-1	-1	-1	-1	60910	13	6091013	609101304	60910132
6	202	110	-1	2	1	-1	2	2	2	24	1	2	3	-1	1	1	-1	1	1	-1	1	0	0	4	-1	-1	-1	-1	-1	-1	-1	-1	60910	14	6091014	609101401	-1
6	202	110	110	2	2	-1	2	2	1	1	-1	-1	3	-1	-1	5	-1	5	1	-1	1	9	9	0	-1	-1	-1	-1	-1	-1	-1	-1	60910	14	6091014	609101402	60910142
6	202	110	110	1	1	1	-1	1	1	75	5	-1	3	-1	1	3	-1	3	1	-1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	60910	16	6091016	609101601	60910161
6	202	110	110	1	1	1	5	5	2	36	2	-1	2	-1	-1	3	-1	3	1	-1	1	0	0	1	4	4	4	-1	-1	-1	-1	-1	60910	17	6091017	609101701	60910171
6	202	110	-1	1	2	1	5	5	1	47	2	-1	3	-1	1	3	-1	3	1	-1	1	1	1	0	4	4	4	-1	-1	-1	-1	-1	60910	17	6091017	609101702	-1
6	202	110	-1	1	3	1	5	5	2	11	-1	-1	1	-1	-1	3	-1	3	1	-1	1	9	9	9	0	14	14	-1	-1	-1	-1	-1	60910	17	6091017	609101703	-1
6	202	110	-1	1	4	1	5	5	2	8	-1	-1	1	-1	-1	3	-1	3	1	-1	1	9	9	9	14	0	14	-1	-1	-1	-1	-1	60910	17	6091017	609101704	-1
6	202	110	110	1	5	1	5	5	2	6	-1	-1	1	-1	-1	3	-1	3	1	-1	1	9	9	9	14	14	0	-1	-1	-1	-1	-1	60910	17	6091017	609101705	60910172
6	202	110	110	1	1	1	-1	1	2	81	6	-1	3	-1	1	3	-1	3	1	-1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	60910	25	6091025	609102501	60910251
6	202	110	110	1	1	1	3	3	2	46	2	-1	3	-1	1	5	-1	5	1	-1	1	1	0	1	4	-1	-1	-1	-1	-1	-1	-1	60910	26	6091026	609102601	60910261
6	202	110	-1	1	2	1	3	3	1	46	2	-1	2	-1	-1	3	-1	3	1	-1	1	0	1	0	4	-1	-1	-1	-1	-1	-1	-1	60910	26	6091026	609102602	-1
6	202	110	110	1	3	1	3	3	1	14	-1	-1	1	-1	-1	5	-1	5	1	-1	1	9	9	9	0	-1	-1	-1	-1	-1	-1	-1	60910	26	6091026	609102603	60910262
6	101	110	-1	2	1	-1	3	4	2	39	2	-1	3	-1	1	1	-1	1	1	-1	1	1	0	1	4	4	-1	-1	-1	-1	-1	-1	60911	5	6091105	609110501	-1
6	101	110	-1	2	2	-1	3	4	1	40	2	-1	2	-1	-1	1	-1	1	1	-1	1	0	1	0	4	4	-1	-1	-1	-1	-1	-1	60911	5	6091105	609110502	-1
6	101	110	110	2	3	-1	3	4	2	2	-1	-1	3	-1	-1	1	-1	1	1	-1	1	9	9	9	0	14	-1	-1	-1	-1	-1	-1	60911	5	6091105	609110503	60911052
6	101	110	-1	2	4	-1	3	4	2	6	-1	-1	1	-1	-1	1	-1	1	1	-1	1	9	9	9	14	0	-1	-1	-1	-1	-1	-1	60911	5	6091105	609110504	-1
6	101	110	-1	2	1	-1	2	4	2	42	2	-1	2	-1	-1	1	-1	1	1	-1	1	1	0	4	4	1	-1	-1	-1	-1	-1	-1	60911	10	6091110	609111001	-1
6	101	110	110	2	2	-1	2	4	1	9	-1	-1	1	-1	-1	1	-1	1	1	-1	1	9	9	0	14	9	-1	-1	-1	-1	-1	-1	60911	10	6091110	609111002	60911102
6	101	110	-1	2	3	-1	2	4	2	6	-1	-1	1	-1	-1	1	-1	1	1	-1	1	9	9	14	0	9	-1	-1	-1	-1	-1	-1	60911	10	6091110	609111003	-1
6	101	110	-1	2	4	-1	2	4	1	41	2	-1	2	-1	-1	1	-1	1	1	-1	1	0	1	4	4	0	-1	-1	-1	-1	-1	-1	60911	10	6091110	609111004	-1
6	101	110	-1	2	1	-1	3	5	1	49	2	-1	2	-1	-1	5	-1	5	1	-1	1	0	0	1	4	4	23	-1	-1	-1	-1	-1	60911	11	6091111	609111101	-1
6	101	110	-1	2	2	-1	3	5	2	56	2	-1	2	-1	-1	6	-1	6	2	-1	2	1	1	0	4	4	23	-1	-1	-1	-1	-1	60911	11	6091111	609111102	-1
6	101	110	110	2	3	-1	3	5	2	15	-1	-1	1	-1	-1	1	-1	1	1	-1	1	9	9	9	0	14	23	-1	-1	-1	-1	-1	60911	11	6091111	609111103	60911112
6	101	110	-1	2	4	-1	3	5	1	30	1	1	2	-1	-1	1	-1	1	1	-1	1	9	9	9	14	0	3	-1	-1	-1	-1	-1	60911	11	6091111	609111104	-1
6	101	110	-1	2	5	-1	3	5	2	28	1	1	3	-1	1	6	-1	6	4	-1	4	23	23	23	23	3	0	-1	-1	-1	-1	-1	60911	11	6091111	609111105	-1
6	101	110	110	1	1	1	2	3	2	48	2	-1	2	-1	-1	1	-1	1	1	-1	1	4	0	4	1	-1	-1	-1	-1	-1	-1	-1	60911	13	6091113	609111301	60911131
6	101	110	110	1	2	1	2	3	1	17	1	2	1	1	-1	1	-1	1	1	-1	1	0	9	0	9	-1	-1	-1	-1	-1	-1	-1	60911	13	6091113	609111302	60911132
6	101	110	-1	1	3	1	2	3	1	48	2	-1	2	-1	-1	1	-1	1	1	-1	1	4	1	4	0	-1	-1	-1	-1	-1	-1	-1	60911	13	6091113	609111303	-1
6	101	110	110	1	1	1	-1	1	1	78	6	-1	3	-1	1	5	-1	5	1	-1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	60911	16	6091116	609111601	60911161
6	101	110	110	1	1	1	-1	1	1	44	5	-1	2	-1	-1	5	-1	5	1	-1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	60911	17	6091117	609111701	60911171
6	101	110	-1	2	1	-1	2	3	2	32	1	2	3	-1	1	5	-1	5	1	-1	1	0	0	4	4	-1	-1	-1	-1	-1	-1	-1	60911	18	6091118	609111801	-1
6	101	110	110	2	2	-1	2	3	2	5	-1	-1	1	-1	-1	5	-1	5	1	-1	1	9	9	0	14	-1	-1	-1	-1	-1	-1	-1	60911	18	6091118	609111802	60911182
6	101	110	-1	2	3	-1	2	3	2	1	-1	-1	3	-1	-1	1	-1	1	1	-1	1	9	9	14	0	-1	-1	-1	-1	-1	-1	-1	60911	18	6091118	609111803	-1
6	101	110	-1	2	1	-1	2	4	2	42	2	-1	2	-1	-1	1	-1	1	1	-1	1	1	0	4	1	4	-1	-1	-1	-1	-1	-1	60911	24	6091124	609112401	-1
6	101	110	110	2	2	-1	2	4	2	18	1	2	2	-1	-1	1	-1	1	1	-1	1	9	9	0	9	14	-1	-1	-1	-1	-1	-1	60911	24	6091124	609112402	60911242
6	101	110	-1	2	3	-1	2	4	1	51	2	-1	2	-1	-1	1	-1	1	1	-1	1	0	1	4	0	4	-1	-1	-1	-1	-1	-1	60911	24	6091124	609112403	-1
6	101	110	-1	2	4	-1	2	4	1	15	-1	-1	1	-1	-1	1	-1	1	1	-1	1	9	9	14	9	0	-1	-1	-1	-1	-1	-1	60911	24	6091124	609112404	-1
6	101	110	110	1	1	1	-1	2	2	60	2	-1	2	-1	-1	1	-1	1	1	-1	1	1	0	1	-1	-1	-1	-1	-1	-1	-1	-1	60911	25	6091125	609112501	60911251
6	101	110	-1	1	2	1	-1	2	1	59	2	-1	2	-1	-1	1	-1	1	1	-1	1	0	1	0	-1	-1	-1	-1	-1	-1	-1	-1	60911	25	6091125	609112502	-1
6	101	110	110	1	1	1	-1	2	2	59	2	-1	2	-1	-1	1	-1	1	1	-1	1	1	0	1	-1	-1	-1	-1	-1	-1	-1	-1	60911	26	6091126	609112601	60911261
6	101	110	-1	1	2	1	-1	2	1	61	2	-1	2	-1	-1	1	-1	1	1	-1	1	0	1	0	-1	-1	-1	-1	-1	-1	-1	-1	60911	26	6091126	609112602	-1
6	101	110	110	1	1	1	-1	2	2	53	2	-1	2	-1	-1	5	-1	5	1	-1	1	0	0	1	-1	-1	-1	-1	-1	-1	-1	-1	60912	7	6091207	609120701	60912071
6	101	110	-1	1	2	1	-1	2	1	54	2	-1	3	-1	1	5	-1	5	1	-1	1	1	1	0	-1	-1	-1	-1	-1	-1	-1	-1	60912	7	6091207	609120702	-1
6	101	110	110	1	1	1	-1	2	1	74	2	-1	3	-1	1	1	-1	1	1	-1	1	0	0	1	-1	-1	-1	-1	-1	-1	-1	-1	60912	8	6091208	609120801	60912081
6	101	110	-1	1	2	1	-1	2	2	71	2	-1	3	-1	1	1	-1	1	1	-1	1	1	1	0	-1	-1	-1	-1	-1	-1	-1	-1	60912	8	6091208	609120802	-1
6	101	110	-1	2	1	-1	3	3	2	56	2	-1	2	-1	-1	5	-1	5	1	-1	1	1	0	1	4	-1	-1	-1	-1	-1	-1	-1	60912	10	6091210	609121001	-1
6	101	110	-1	2	2	-1	3	3	1	58	2	-1	2	-1	-1	5	-1	5	1	-1	1	0	1	0	4	-1	-1	-1	-1	-1	-1	-1	60912	10	6091210	609121002	-1
6	101	110	110	2	3	-1	3	3	2	17	1	2	1	2	2	5	-1	5	1	-1	1	9	9	9	0	-1	-1	-1	-1	-1	-1	-1	60912	10	6091210	609121003	60912102
6	101	110	-1	2	1	-1	3	4	2	49	1	1	2	-1	-1	5	-1	5	1	-1	1	3	0	3	4	4	-1	-1	-1	-1	-1	-1	60912	11	6091211	609121101	-1
6	101	110	-1	2	2	-1	3	4	1	52	1	1	2	-1	-1	1	-1	1	1	-1	1	0	3	0	4	4	-1	-1	-1	-1	-1	-1	60912	11	6091211	609121102	-1
6	101	110	110	2	3	-1	3	4	1	13	-1	-1	1	-1	-1	1	-1	1	1	-1	1	9	9	9	0	16	-1	-1	-1	-1	-1	-1	60912	11	6091211	609121103	60912112
6	101	110	-1	2	4	-1	3	4	2	11	-1	-1	1	-1	-1	1	-1	1	1	-1	1	9	9	9	16	0	-1	-1	-1	-1	-1	-1	60912	11	6091211	609121104	-1
6	101	110	110	1	1	1	3	3	2	51	2	-1	2	-1	-1	1	-1	1	1	-1	1	1	0	1	4	-1	-1	-1	-1	-1	-1	-1	60912	17	6091217	609121701	60912171
6	101	110	-1	1	2	1	3	3	1	48	2	-1	2	-1	-1	6	-1	6	18	-1	18	0	1	0	4	-1	-1	-1	-1	-1	-1	-1	60912	17	6091217	609121702	-1
6	101	110	110	1	3	1	3	3	1	8	-1	-1	1	-1	-1	1	-1	1	1	-1	1	9	9	9	0	-1	-1	-1	-1	-1	-1	-1	60912	17	6091217	609121703	60912172
6	101	110	110	1	1	1	-1	1	2	86	6	-1	3	-1	1	1	-1	1	1	-1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	60913	2	6091302	609130201	60913021
6	101	110	-1	2	1	-1	4	4	2	40	2	-1	2	-1	-1	5	-1	5	1	-1	1	0	0	1	4	4	-1	-1	-1	-1	-1	-1	60913	11	6091311	609131101	-1
6	101	110	-1	2	2	-1	4	4	1	39	2	-1	2	-1	-1	5	-1	5	1	-1	1	1	1	0	4	4	-1	-1	-1	-1	-1	-1	60913	11	6091311	609131102	-1
